package_name,version,ecosystem,downloads_count,age_days,maintainers_count,dependencies_count,version_major,version_minor,version_patch,is_prerelease,base64_imports,base64_decode_calls,base64_encoded_strings,fernet_usage,aes_usage,rsa_usage,crypto_imports,http_requests,socket_usage,dns_lookups,external_urls_count,ip_addresses_hardcoded,suspicious_domains,file_read_operations,file_write_operations,file_delete_operations,temp_file_usage,sensitive_paths_accessed,eval_calls,exec_calls,subprocess_calls,os_system_calls,shell_commands,obfuscation_score,minified_code,hex_encoded_strings,unicode_obfuscation,string_concatenation_abuse,env_var_access,credential_patterns,token_patterns,password_patterns,api_key_patterns,keylogger_patterns,screenshot_capture,clipboard_access,webcam_access,microphone_access,reverse_shell_patterns,backdoor_patterns,c2_server_patterns,startup_modification,cron_job_creation,registry_modification,has_readme,has_license,has_tests,has_changelog,documentation_score,author_account_age_days,author_other_packages,author_verified,author_email_disposable,typosquatting_score,name_similarity_to_popular,known_vulnerability_count,cve_references,is_malicious
fastify,1.19.40,npm,8160494,3533,17,20,1,19,40,1,0,0,1,0,0,0,0,3,0,0,2,0,0,5,0,1,0,0,0,0,2,0,0,0.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,1760,10,1,0,0.08,0.12,0,0,0
husky,0.8.22,npm,6783,79,18,28,0,8,22,0,1,1,0,0,0,0,0,4,1,0,3,1,0,17,12,0,0,1,0,0,3,0,3,0.39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.56,1231,2,0,1,0.23,0.24,0,0,0
@0xzyo111/frontend-logger,2.20.1,npm,16,10,1,3,2,20,1,1,3,7,2,1,1,0,1,14,0,3,11,5,2,37,16,2,1,1,1,1,1,3,4,0.71,1,13,1,11,1,0,0,0,3,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.06,28,0,0,1,0.94,0.55,1,2,1
pymongo,1.9.34,pypi,7191064,1566,11,24,1,9,34,0,1,0,1,1,0,0,1,3,0,1,1,0,0,1,3,0,1,0,0,0,2,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.99,1732,23,0,0,0.02,0.03,0,0,0
bokeh,0.17.38,pypi,9346315,1758,12,8,0,17,38,0,1,0,0,1,0,0,0,2,1,0,2,0,0,8,4,0,1,0,0,1,1,1,0,0.07,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.67,657,31,1,0,0.06,0.11,0,0,0
@dp-bpsc-tiktok/ranking,1.15.47,npm,393,30,1,0,1,15,47,0,1,5,3,1,0,1,2,7,1,3,5,5,6,4,1,3,0,5,7,2,4,2,3,0.91,1,7,0,8,1,2,4,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0.39,39,1,0,1,0.25,0.4,1,1,1
winston,4.17.41,npm,8814165,2751,9,8,4,17,41,0,0,1,2,0,0,0,0,3,0,0,1,0,0,4,4,0,0,0,0,0,2,0,0,0.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.83,1611,27,0,0,0.01,0.09,0,0,0
@aftersale/react-eva,1.17.24,npm,355,11,1,3,1,17,24,1,3,12,5,1,0,0,5,7,1,1,13,0,8,6,6,8,1,9,4,5,8,4,8,0.66,1,10,1,13,0,7,7,2,6,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0.36,36,0,0,1,0.39,0.36,0,2,1
google-cloud-storage,0.15.32,pypi,7824115,2412,7,16,0,15,32,0,1,1,0,0,0,0,0,3,0,0,2,0,0,2,3,1,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.65,2379,9,1,0,0.02,0.12,0,0,0
inquirer,4.12.17,npm,6666924,1267,6,9,4,12,17,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.82,1719,43,1,0,0.03,0.02,0,0,0
@bonk-sdk/sha256,3.20.50,npm,38,26,1,4,3,20,50,1,4,6,8,0,1,1,2,13,1,0,11,4,8,29,7,5,0,5,5,8,5,3,6,0.93,1,13,1,10,0,10,8,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0.29,3,2,0,0,0.47,0.4,1,2,1
superagent,5.2.43,npm,3021689,367,16,13,5,2,43,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,2,1,1,0,0,0,2,0,0,0.13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0.82,1814,48,1,0,0.06,0.05,0,0,0
confluent-docker-utils,1.4.3,pypi,334,11,1,5,1,4,3,0,1,12,4,1,0,0,5,20,1,3,13,4,6,4,3,4,1,6,10,6,2,3,2,0.52,1,15,0,5,1,5,8,3,8,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.24,20,1,0,1,0.63,0.72,1,3,1
000webhost-cache,1.8.36,npm,438,7,1,8,1,8,36,0,1,5,14,0,1,0,7,11,0,5,10,3,8,25,17,0,1,4,1,0,5,3,8,0.94,1,0,1,8,1,1,0,5,3,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.19,51,0,0,1,0.8,0.94,2,1,1
@browserbasehq/stagehand,0.19.13,npm,49486,199,2,2,0,19,13,0,4,3,4,1,1,0,5,4,0,0,8,1,4,27,21,5,1,9,1,5,0,0,5,0.22,0,15,0,1,0,6,0,4,6,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.06,119,1,0,0,0.94,0.2,3,3,1
django,0.10.3,pypi,1986763,3800,14,5,0,10,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,4,1,0,0,0,0,1,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.94,556,12,0,0,0.04,0.01,1,0,0
@ccv2/web_automation_golden,4.20.31,npm,252,25,1,0,4,20,31,0,1,13,15,0,1,0,7,16,0,2,7,4,4,2,21,3,1,5,5,4,2,2,5,0.59,1,0,0,12,1,6,0,1,3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0.36,29,1,0,1,0.24,0.65,4,2,1
jest,5.12.34,npm,6500373,3493,6,13,5,12,34,1,0,1,1,0,0,0,0,2,1,1,2,0,0,0,3,1,0,0,0,0,0,1,0,0.03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.76,453,38,0,0,0.06,0.09,0,0,0
@alaska-its/design-tokens,2.10.3,npm,14,18,1,5,2,10,3,0,1,7,14,1,1,0,6,4,1,1,5,5,5,39,3,1,1,2,10,5,3,0,6,0.52,0,14,1,15,0,4,0,5,7,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0.2,51,2,0,1,0.32,0.5,3,1,1
ctfpipshell,3.10.33,pypi,81,13,2,4,3,10,33,1,2,10,11,1,0,0,1,16,0,5,14,4,3,3,20,8,0,10,2,6,1,5,3,0.62,1,11,0,9,1,4,3,4,3,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.18,38,0,0,0,0.31,0.48,1,0,1
@ensdomains/test-utils,0.14.11,npm,17908,100,1,2,0,14,11,1,5,1,1,0,0,1,0,6,1,4,14,3,5,4,18,3,0,4,1,4,0,5,5,0.2,1,1,0,19,0,5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.12,176,2,1,0,0.65,0.87,1,0,1
ctftestsowwy,1.6.35,pypi,36866,195,2,1,1,6,35,0,2,2,19,1,1,0,5,10,0,5,2,3,5,33,21,2,1,3,1,4,7,2,5,0.23,0,11,0,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.32,131,4,0,0,0.18,0.73,5,3,1
sequelize,5.5.12,npm,3557628,1174,16,10,5,5,12,0,0,2,0,0,0,0,2,1,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.93,1455,48,1,0,0.07,0.13,0,0,0
cryptography,1.1.17,pypi,5275910,3811,19,24,1,1,17,0,0,0,2,0,0,1,0,2,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0.11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.67,2695,47,0,0,0.06,0.0,0,0,0
vite,1.13.20,npm,4220025,2047,18,21,1,13,20,0,0,0,1,0,1,1,0,0,0,1,2,0,0,10,4,0,0,0,0,0,1,0,0,0.15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.73,2150,19,0,0,0.0,0.12,0,0,0
dayjs,0.15.42,npm,5339106,1303,19,13,0,15,42,0,0,1,0,0,1,0,2,0,0,1,1,0,0,3,4,1,0,0,0,0,2,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.63,719,30,1,0,0.03,0.01,0,0,0
sqlalchemy,0.5.10,pypi,9429882,2861,12,8,0,5,10,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.88,2117,32,1,0,0.09,0.0,1,0,0
pino,4.8.29,npm,4173653,2228,7,23,4,8,29,0,0,0,2,0,0,0,2,3,1,1,2,0,0,6,4,0,1,0,0,0,2,0,1,0.03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.94,838,41,1,0,0.04,0.04,0,0,0
definitely-not-requests,3.2.15,pypi,307,3,2,3,3,2,15,0,2,7,5,0,0,0,5,17,1,2,15,4,1,33,18,5,1,2,10,5,9,3,8,0.89,1,8,0,13,0,5,4,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0.35,54,1,0,1,0.21,0.95,2,2,1
angular,0.8.46,npm,6271563,2503,18,28,0,8,46,0,1,0,2,0,0,0,0,2,0,0,2,0,0,8,4,1,1,0,0,0,2,0,0,0.04,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.64,1619,49,1,0,0.03,0.12,0,0,0
@asyncapi/markdown-template,1.13.34,npm,26131,50,1,8,1,13,34,1,5,5,14,0,0,0,4,2,0,3,8,2,0,40,22,5,1,6,2,5,10,2,0,0.16,1,8,0,5,1,5,6,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.07,39,4,1,0,0.25,0.57,1,1,1
jsonwebtoken,0.19.42,npm,9660973,2946,16,21,0,19,42,0,0,0,1,0,1,1,0,1,0,0,2,0,0,10,2,1,1,0,1,0,2,0,1,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.91,691,3,0,0,0.1,0.08,1,0,0
captchaboy,2.16.35,pypi,49701,98,2,4,2,16,35,0,0,2,16,1,1,0,7,5,0,4,6,2,6,39,29,0,1,1,1,5,0,1,6,0.14,0,10,0,10,0,2,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26,187,3,1,1,0.44,0.83,2,2,1
@esxp/platform-components-lib-ui,3.9.16,npm,313,26,2,2,3,9,16,0,4,10,5,1,0,0,3,4,1,1,2,3,5,12,23,7,1,2,6,7,1,3,6,0.88,1,14,1,5,1,1,5,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.31,43,0,0,1,0.22,0.76,5,0,1
pyjwt,3.2.23,pypi,4947248,2209,14,29,3,2,23,1,0,0,2,0,0,0,0,0,1,0,0,0,0,6,5,1,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.97,1573,14,1,0,0.01,0.12,0,0,0
pandas,0.9.15,pypi,8212450,3965,14,16,0,9,15,0,0,2,0,0,0,0,1,3,0,0,0,0,0,1,5,0,0,0,0,1,2,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.87,1828,45,1,0,0.01,0.02,0,0,0
moment,4.3.21,npm,6128059,1428,7,10,4,3,21,1,0,0,0,0,0,1,1,2,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.81,2991,17,1,0,0.07,0.01,0,0,0
wheel,5.0.41,pypi,2766216,2815,11,15,5,0,41,0,0,0,0,0,0,0,0,2,0,1,1,0,0,6,1,0,1,0,1,0,0,0,0,0.01,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.98,531,27,0,0,0.07,0.14,0,0,0
oauth,1.7.29,npm,2545122,3245,20,6,1,7,29,0,0,0,2,0,0,0,1,2,0,1,0,0,0,7,3,0,0,0,0,0,0,1,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.76,2403,32,1,0,0.1,0.12,0,0,0
nanoid,5.14.18,npm,9063842,2883,16,17,5,14,18,1,0,2,0,0,0,1,0,0,0,1,2,0,0,6,5,0,0,0,0,1,1,0,1,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.68,1948,41,0,0,0.03,0.08,0,0,0
celery,4.1.31,pypi,9783742,1239,9,15,4,1,31,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,5,1,0,0,0,0,1,0,0,0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.88,2982,7,0,0,0.1,0.13,0,0,0
request,1.15.39,npm,5877959,3440,7,11,1,15,39,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0.12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.72,1894,6,1,0,0.08,0.11,0,0,0
pytest,2.5.43,pypi,177128,1273,9,4,2,5,43,0,0,1,1,1,1,1,1,3,0,1,0,0,0,5,3,1,1,0,0,0,1,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.64,2638,6,0,0,0.08,0.08,0,0,0
@clausehq/flows-step-sendgridemail,2.7.41,npm,46,0,1,7,2,7,41,0,2,4,13,1,1,1,8,3,0,3,13,2,1,20,14,4,1,10,8,8,10,1,2,0.74,1,1,1,13,1,1,6,2,7,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0.39,15,2,0,0,0.69,0.8,4,1,1
cryptographz,2.1.39,pypi,500,20,1,2,2,1,39,0,3,13,13,1,1,0,2,10,1,3,12,0,6,31,15,10,1,8,9,1,2,1,2,0.53,1,13,0,14,1,1,5,2,7,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0.09,36,0,0,1,0.78,0.34,2,3,1
sharp,1.17.35,npm,1452036,1754,10,13,1,17,35,0,0,0,0,1,1,0,0,1,0,1,0,0,0,9,3,0,0,0,0,0,1,1,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.67,2974,40,0,0,0.01,0.03,0,0,0
redis,1.0.12,npm,4408288,3661,13,9,1,0,12,0,0,0,1,1,1,0,2,2,1,1,2,0,0,9,2,0,1,0,0,0,2,1,0,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.91,740,47,1,0,0.02,0.02,0,0,0
uvicorn,1.6.37,pypi,9200,107,6,13,1,6,37,1,1,3,3,1,0,0,1,3,1,1,5,1,0,20,2,0,1,1,1,0,0,1,0,0.38,1,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.87,2455,39,1,0,0.05,0.24,1,0,0
mqtt,1.5.16,npm,5451,49,10,17,1,5,16,0,0,5,5,1,0,0,1,2,0,1,4,1,0,6,7,1,0,0,2,0,4,1,3,0.2,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.86,2127,17,1,0,0.16,0.1,1,0,0
webpack,4.1.26,npm,8359706,2012,7,19,4,1,26,0,1,0,2,0,0,0,0,1,0,1,2,0,0,7,1,0,0,0,0,1,1,0,0,0.04,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.98,2784,35,1,0,0.09,0.08,0,0,0
byteseep,1.15.0,pypi,21919,160,2,4,1,15,0,0,3,1,10,1,1,1,2,7,0,1,4,2,8,21,11,8,1,1,0,4,9,1,2,0.29,0,5,0,6,1,2,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.36,136,5,1,0,0.89,0.52,2,2,1
chai,1.3.19,npm,4275340,701,11,23,1,3,19,1,0,0,1,0,0,0,0,3,0,1,2,0,0,5,2,1,1,0,1,0,1,0,1,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.83,2537,35,0,0,0.08,0.11,0,0,0
binol,5.3.42,pypi,419,1,1,2,5,3,42,1,5,4,7,1,1,0,7,5,1,2,8,5,3,27,15,1,1,7,5,2,9,1,2,0.62,1,6,1,13,1,6,2,2,6,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0.13,5,1,0,1,0.78,0.4,1,2,1
@espace-client-axafr/completer-arret-travail,0.10.20,npm,205,24,1,0,0,10,20,1,5,8,10,1,1,1,5,13,1,0,15,2,3,27,15,10,0,9,1,7,6,5,7,0.58,1,9,0,3,1,6,2,4,8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.33,19,2,0,1,0.94,0.38,0,2,1
@ensdomains/ccip-read-worker-viem,1.1.8,npm,457,0,1,5,1,1,8,0,5,11,16,1,0,1,8,19,1,2,11,4,3,6,15,6,1,7,9,1,10,0,3,0.68,1,3,0,17,1,0,8,2,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0.37,32,1,0,1,0.66,0.67,0,3,1
bcrypt,0.4.12,pypi,1411565,1125,15,28,0,4,12,0,0,0,0,0,1,0,0,3,0,1,1,0,0,9,5,0,0,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.68,1681,17,0,0,0.04,0.13,0,0,0
@actbase/react-native-naver-login,3.3.34,npm,4347,111,1,7,3,3,34,0,3,1,6,0,1,1,3,20,0,2,10,0,6,9,24,7,1,3,3,7,0,2,6,0.42,1,8,0,15,0,5,8,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.52,93,2,1,1,0.58,0.37,3,0,1
aliyun-ai-labs-snippets-sdk,5.9.30,pypi,458,9,2,5,5,9,30,1,1,14,16,0,0,1,2,12,0,3,11,1,8,24,3,5,0,10,10,3,10,4,4,0.98,1,6,0,4,0,10,1,4,6,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.11,22,1,0,1,0.86,0.36,5,3,1
artifact-lab-3-package-438d82fc,1.17.26,pypi,148,27,1,2,1,17,26,0,4,15,4,1,1,1,2,6,1,3,8,5,2,12,3,5,0,6,8,3,10,3,2,0.71,1,13,1,17,1,9,4,5,6,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0.2,40,0,0,0,0.27,0.34,0,3,1
turbopack,1.11.17,npm,5118198,2394,15,13,1,11,17,0,0,0,1,0,0,1,2,0,1,1,1,0,0,1,4,0,1,0,0,0,0,0,0,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.94,793,17,1,0,0.06,0.14,1,0,0
@espace-client-axafr/chat-genesys-auth,5.15.27,npm,19002,118,2,0,5,15,27,0,2,4,11,0,0,1,1,13,1,5,2,2,4,29,13,0,0,4,1,1,6,0,3,0.49,1,8,0,9,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.41,77,2,0,1,0.44,0.26,2,2,1
next,0.11.47,npm,5017272,2459,19,7,0,11,47,1,1,0,2,1,1,0,0,0,0,1,1,0,0,4,4,1,0,0,0,1,1,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.81,1953,43,1,0,0.03,0.13,0,0,0
preact,5.17.29,npm,1754402,3771,10,16,5,17,29,0,1,2,0,0,0,1,1,1,1,0,2,0,0,7,5,0,0,0,0,0,0,0,0,0.14,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9,1378,34,0,0,0.06,0.07,0,0,0
a1rn,1.2.26,pypi,188,5,1,0,1,2,26,0,5,15,20,1,0,0,4,11,1,0,8,4,7,40,9,2,0,6,10,2,10,0,1,0.7,1,14,1,17,1,3,3,1,4,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0.07,50,0,0,0,0.42,0.48,4,3,1
nuxt,2.15.12,npm,319132,1247,20,28,2,15,12,0,1,0,1,1,0,0,0,1,1,0,1,0,0,6,3,1,0,0,1,0,0,1,0,0.07,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.79,1948,44,1,0,0.01,0.04,1,0,0
svelte,2.5.19,npm,697925,1912,12,14,2,5,19,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5,1,0,1,0,0,0,2,0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.84,1701,13,0,0,0.08,0.12,0,0,0
@asyncapi/html-template,2.4.44,npm,168,28,2,6,2,4,44,0,1,10,18,1,0,0,8,6,1,2,12,2,7,5,21,10,0,6,8,8,6,0,8,0.7,1,6,0,19,1,6,3,2,6,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0.01,37,0,0,1,0.49,0.84,5,2,1
colorama,3.18.36,pypi,268912,3003,4,20,3,18,36,1,1,2,2,1,0,0,0,3,0,1,2,0,0,2,5,0,1,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.73,1257,13,1,0,0.03,0.0,1,0,0
httpx,2.1.38,pypi,3905388,3077,18,12,2,1,38,0,0,2,1,0,0,0,1,3,1,0,2,0,0,10,3,0,0,0,0,0,0,1,0,0.13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.91,2880,7,1,0,0.06,0.15,1,0,0
@espace-client-axafr/savings-card,0.3.10,npm,462,4,1,7,0,3,10,1,2,9,7,1,1,0,1,13,0,0,12,5,7,28,28,7,1,10,8,8,5,0,8,0.87,1,15,1,20,0,3,0,4,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0.28,1,0,0,1,0.74,0.62,3,1,1
hypothesis,5.6.39,pypi,3672,92,8,15,5,6,39,0,1,2,3,0,0,0,2,6,0,0,2,0,0,13,3,0,1,0,2,1,2,1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.65,1622,18,0,0,0.23,0.18,0,0,0
dequests,1.8.48,pypi,360,25,1,5,1,8,48,0,2,14,15,0,1,1,8,19,1,4,8,4,7,39,4,5,1,8,9,2,5,4,2,0.9,1,10,0,9,1,1,2,2,2,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0.07,18,0,0,0,0.44,0.61,0,2,1
hapi,1.11.18,npm,9282,124,14,20,1,11,18,0,1,4,5,1,0,0,4,5,0,0,1,0,0,15,5,1,0,1,1,0,3,0,1,0.34,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.54,2852,28,0,0,0.15,0.23,1,0,0
@exarad/verfuegbarkeitspruefung-vue2,5.2.23,npm,417,10,1,6,5,2,23,1,4,8,14,1,0,0,1,8,0,3,11,3,8,13,20,6,1,10,8,0,3,3,8,0.59,0,13,1,3,1,4,5,0,8,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0.29,30,1,0,1,0.71,0.56,4,0,1
yargs,1.13.19,npm,2845567,2497,20,23,1,13,19,0,0,0,2,1,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,1,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.67,2286,12,0,0,0.02,0.09,0,0,0
511fola,0.3.49,npm,365,7,1,7,0,3,49,1,1,5,17,1,1,0,5,13,1,5,13,0,2,18,16,10,1,4,1,5,1,5,4,0.69,0,7,1,15,1,0,2,2,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0.04,39,1,0,1,0.25,0.54,1,0,1
@espace-client-axafr/remplacement-auto,0.17.45,npm,20379,62,1,8,0,17,45,0,3,3,16,0,0,1,3,1,0,5,12,2,8,40,25,2,1,8,3,8,0,4,5,0.45,1,7,0,16,0,5,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.09,186,3,0,0,0.14,0.95,3,2,1
artifact-lab-3-package-db7d716a,5.0.45,pypi,168,6,1,6,5,0,45,0,5,5,7,1,0,1,5,5,1,5,14,3,6,22,7,3,0,8,9,7,1,2,7,0.73,0,3,1,7,1,9,6,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0.26,4,1,0,0,0.82,0.58,2,2,1
azure-storage-blob,1.12.33,pypi,1507010,2389,5,9,1,12,33,1,1,0,1,0,0,1,0,0,0,1,2,0,0,10,3,0,0,0,0,0,1,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.84,370,21,1,0,0.09,0.1,0,0,0
dasdsajdjsadsad,5.6.0,pypi,326,30,1,5,5,6,0,1,4,2,8,1,1,1,2,14,1,3,12,5,2,26,10,9,0,3,6,8,10,5,1,0.97,1,15,0,11,0,2,7,0,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.37,20,1,0,1,0.37,0.48,3,0,1
ailyboostbot,0.8.49,pypi,404,27,1,4,0,8,49,1,5,15,16,1,1,1,8,14,1,4,14,4,7,31,30,5,0,4,1,6,4,3,1,0.71,1,15,1,14,0,10,2,3,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0.35,9,0,0,1,0.79,0.48,4,3,1
controlnot-aux,0.13.22,pypi,358,2,1,4,0,13,22,0,2,3,5,1,1,0,8,15,1,0,12,5,3,24,4,2,1,7,8,8,3,5,4,0.77,0,0,1,16,0,8,6,1,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.08,6,2,0,0,0.53,0.76,0,1,1
discord-hook,1.20.19,pypi,314,17,1,2,1,20,19,1,5,11,20,1,1,0,1,5,0,5,14,4,5,15,25,9,1,10,10,0,8,5,5,0.55,1,15,0,14,1,7,1,5,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0.4,22,1,0,0,0.77,0.65,0,2,1
@ensdomains/subdomain-registrar,2.9.7,npm,49,21,1,8,2,9,7,1,3,7,8,1,0,1,7,5,0,1,12,5,2,4,19,10,0,4,6,7,2,0,6,0.51,1,15,0,19,1,0,2,1,6,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0.21,60,2,0,0,0.33,0.49,1,2,1
